Company_ID,Establishment_Year,Tech_Readiness_Level,Company_Structure,IT_Budget_USD,Small_Branch_Offices,International_Branches,Days_Since_Last_Contract,Mnt_Cloud_Infrastructure,Mnt_CRM_Software,Mnt_ERP_Systems,Mnt_Cybersecurity,Mnt_Collaboration_Tools,Mnt_AI_Data_Analytics,Num_Discounted_Contracts,Num_SelfService_Contracts,Num_Partner_Reseller_Contracts,Num_Direct_Sales_Contracts,Num_B2B_Portal_Visits_Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,SLA_Breach_Complaints,Response,Mnt_Total_Enterprise_Spend,AI_Spending_Ratio,Partnership_Years,Macro_Cluster,Macro_Cluster_Name,Final_Segment,Probability_To_Buy,Target_Campaign
9292,1952,3,2,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,1382,0.0636297903109183,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
10513,1992,3,0,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,1502,0.0465735196274118,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
9595,1961,3,0,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,1574,0.019047619047619,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
1399,1958,3,2,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,1515,0.1339050131926121,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
6417,1971,2,0,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,1564,0.0095846645367412,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
6203,1947,3,0,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,1734,0.0282420749279538,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
8537,1949,3,3,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,1429,0.037062937062937,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
3599,1970,3,2,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,1464,0.0546075085324232,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
4974,1970,3,1,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,1392,0.0732232591529074,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
3507,1970,3,1,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1575,0.0368020304568527,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
2254,1983,3,2,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,1455,0.0638736263736263,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
5250,1943,2,3,51381.5,0,0,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,1564,0.0805111821086261,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.6317689530685922,AcceptedCmp3
2683,1969,3,2,52413.0,0,2,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,910,0.0713501646542261,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
709,1952,3,4,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,0.0833333333333333,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
8148,1956,2,0,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,859,0.1569767441860465,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
9707,1969,0,2,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,0.0287404902789518,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
2928,1975,0,1,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,990,0.0383451059535822,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
8581,1971,2,2,49505.0,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,751,0.0372340425531914,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
2807,1969,3,2,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,1001,0.0369261477045908,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
3916,1971,0,0,49269.0,1,0,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,890,0.0650953984287317,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
4945,1953,3,3,53653.0,0,0,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,1210,0.0891824938067712,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
448,1978,0,1,54880.0,1,0,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,795,0.1482412060301507,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
10299,1969,0,1,48240.0,0,0,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,882,0.0464326160815402,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
2920,1975,0,1,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,990,0.0383451059535822,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
1272,1965,2,1,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,903,0.0730088495575221,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
3732,1955,2,2,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,860,0.0801393728222996,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
5935,1956,2,1,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,764,0.0823529411764705,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
425,1985,3,2,55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,727,0.0879120879120879,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
9224,1972,0,1,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,1139,0.2122807017543859,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
9760,1963,0,3,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,1198,0.1451209341117598,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
3673,1971,3,1,55239.0,0,1,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,779,0.1358974358974359,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
4128,1962,0,0,56067.0,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,725,0.1652892561983471,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
3202,1987,0,2,51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,1250,0.0287769784172661,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
6295,1977,3,2,54233.0,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,981,0.1446028513238289,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
6001,1979,3,2,56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,937,0.0373134328358208,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
1453,1943,0,3,57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,1060,0.0282752120640904,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
640,1951,3,2,57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,1026,0.1032132424537487,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
5207,1963,0,2,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,793,0.1662468513853904,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
1740,1944,3,2,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,999,0.038,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
9516,1971,1,4,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,1229,0.0967479674796747,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
378,1971,3,2,52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,794,0.1572327044025157,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
6181,1950,1,0,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,939,0.0297872340425531,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
4743,1969,0,2,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,971,0.0905349794238683,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
10524,1963,2,4,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,795,0.2462311557788944,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
3594,1973,2,2,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,747,0.1296791443850267,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
10128,1958,3,0,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,0.0903083700440528,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
1490,1962,3,2,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,854,0.0900584795321637,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
5589,1964,3,4,51983.0,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,793,0.0377833753148614,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
3298,1956,2,2,52973.0,0,1,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,1152,0.1725932350390286,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
8041,1971,0,3,47111.0,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,1092,0.0375114364135407,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
6409,1967,3,4,57136.0,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,1179,0.1076271186440677,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
2570,1968,3,0,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,815,0.0563725490196078,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
9284,1958,3,0,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,0.0903083700440528,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
269,1963,0,1,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,1143,0.1066433566433566,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
1440,1978,1,0,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,1149,0.2017391304347826,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
7129,1962,0,2,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,929,0.0376344086021505,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
7101,1963,0,3,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,1198,0.1451209341117598,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
10872,1969,0,2,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,0.0287404902789518,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
3491,1975,3,0,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1260,0.1839809674861221,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
7187,1969,2,0,51381.5,1,1,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,721,0.1329639889196676,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
1052,1969,3,2,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,1001,0.0369261477045908,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8945686900958466,AcceptedCmp3
9381,1978,3,2,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,606,0.1795716639209225,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4477,1958,3,0,69096.0,0,1,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,0,653,0.1666666666666666,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6312,1959,3,2,65031.0,0,1,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,863,0.099537037037037,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
535,1987,3,4,81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,0,778,0.0975609756097561,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9370,1945,0,2,65846.0,0,0,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,1120,0.0722569134701159,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
1491,1965,1,0,71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,559,0.3071428571428571,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
8026,1952,3,2,62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,463,0.125,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9597,1969,3,2,73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,725,0.1790633608815427,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6637,1988,3,1,66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,1117,0.110912343470483,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10562,1946,2,2,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,0.1363636363636363,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7300,1952,3,4,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,535,0.0727611940298507,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
291,1970,3,2,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,981,0.1181262729124236,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4391,1968,2,4,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,0.1441144114411441,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
1672,1974,0,0,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,461,0.1428571428571428,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10983,1952,3,0,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,930,0.079484425349087,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9478,1985,3,1,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,401,0.1243781094527363,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
1802,1971,3,2,64795.0,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,680,0.1130690161527166,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6202,1960,3,0,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1005,0.1580516898608349,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7683,1968,2,2,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,787,0.098984771573604,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
238,1967,1,0,67309.0,1,1,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,1082,0.087719298245614,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7851,1949,3,3,70165.0,0,0,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,926,0.1316073354908306,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4607,1959,3,0,71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,777,0.0964010282776349,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4437,1962,3,2,65316.0,1,1,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,260,0.1455938697318007,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
2453,1960,3,0,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,819,0.1207317073170731,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6583,1955,1,2,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,981,0.1089613034623217,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3856,1960,3,0,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1005,0.1580516898608349,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10928,1958,3,0,66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,599,0.2433333333333333,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9204,1970,3,3,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,1029,0.1368932038834951,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3197,1980,3,2,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,670,0.0879284649776453,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9937,1979,3,1,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,576,0.1577123050259965,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
2891,1963,3,4,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,928,0.1657696447793326,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10142,1976,0,4,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,689,0.1130434782608695,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7279,1969,0,0,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,1044,0.0641148325358851,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9384,1978,3,2,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,606,0.1795716639209225,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3870,1978,1,0,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,1006,0.0883813306852035,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4508,1952,3,1,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,0.2721822541966426,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10582,1979,3,2,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,758,0.1185770750988142,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3900,1972,3,2,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,0.074025974025974,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9904,1956,3,2,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,1043,0.1350574712643678,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
5519,1956,3,0,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,797,0.169172932330827,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7922,1951,0,1,64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,966,0.0651499482936918,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4843,1952,3,1,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,0.2721822541966426,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
8957,1952,1,1,64831.0,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,1120,0.1284567350579839,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
8405,1979,3,4,68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,305,0.1503267973856209,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7646,1989,3,1,64449.0,1,0,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,805,0.086848635235732,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10473,1956,0,3,78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,528,0.0718336483931947,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
8952,1953,2,2,65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,859,0.0813953488372093,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3535,1965,3,1,66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,967,0.1208677685950413,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
1509,1958,0,0,84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,523,0.1545801526717557,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4944,1959,3,0,71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,777,0.0964010282776349,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4756,1952,1,4,63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,1168,0.0958083832335329,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3412,1951,2,2,67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,957,0.0730688935281837,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
819,1945,3,3,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,1103,0.1213768115942029,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10660,1957,2,2,66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,438,0.1070615034168565,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6283,1968,2,4,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,0.1441144114411441,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
961,1972,3,2,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,860,0.0824622531939605,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
5011,1963,3,4,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,928,0.1657696447793326,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
