Company_ID,Establishment_Year,Tech_Readiness_Level,Company_Structure,IT_Budget_USD,Small_Branch_Offices,International_Branches,Days_Since_Last_Contract,Mnt_Cloud_Infrastructure,Mnt_CRM_Software,Mnt_ERP_Systems,Mnt_Cybersecurity,Mnt_Collaboration_Tools,Mnt_AI_Data_Analytics,Num_Discounted_Contracts,Num_SelfService_Contracts,Num_Partner_Reseller_Contracts,Num_Direct_Sales_Contracts,Num_B2B_Portal_Visits_Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,SLA_Breach_Complaints,Response,Mnt_Total_Enterprise_Spend,AI_Spending_Ratio,Partnership_Years,Macro_Cluster,Macro_Cluster_Name,Final_Segment,Probability_To_Buy,Target_Campaign
4480,1973,2,2,60432.0,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,401,0.0273631840796019,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
7408,1952,0,2,54549.0,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,233,0.0384615384615384,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
7005,1981,3,1,58684.0,0,0,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,813,0.1044226044226044,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
2295,1954,0,2,62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,825,0.0460048426150121,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
1958,1973,0,0,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,660,0.0196671709531013,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
8070,1973,0,2,54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,264,0.0264150943396226,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
4609,1966,0,2,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,486,0.082135523613963,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
9797,1956,3,2,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,443,0.1148648648648648,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
10127,1965,3,2,58692.0,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,395,0.0277777777777777,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
5186,1955,0,2,58482.0,0,1,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,731,0.0095628415300546,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
902,1980,3,0,62994.0,1,0,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,312,0.0383386581469648,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
4084,1975,3,0,60934.0,0,1,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,873,0.0617848970251716,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
4286,1970,0,1,57642.0,0,1,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,0,679,0.0397058823529411,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
7270,1981,3,4,56981.0,0,0,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0,1241,0.0193236714975845,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8854961832061069,AcceptedCmp1
2807,1969,3,2,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,1001,0.0369261477045908,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.6363636363636364,AcceptedCmp1
9120,1962,3,1,66565.0,0,1,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,1065,0.0393996247654784,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.6363636363636364,AcceptedCmp1
269,1963,0,1,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,1143,0.1066433566433566,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.6363636363636364,AcceptedCmp1
6281,1966,3,4,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,982,0.0264496439471007,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.6363636363636364,AcceptedCmp1
1052,1969,3,2,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,1001,0.0369261477045908,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.6363636363636364,AcceptedCmp1
